2022-11-25 11:17:01.8 +0100 CET,29746,943
2022-11-25 11:22:11.254 +0100 CET,30258,1061
2022-11-25 11:27:00.027 +0100 CET,30771,1194
2022-11-25 11:30:14.76 +0100 CET,31284,1344
2022-11-25 11:31:59.412 +0100 CET,31935,1561
2022-11-25 11:35:18.738 +0100 CET,31281,1343
2022-11-25 11:35:38.501 +0100 CET,32050,1603
2022-11-25 11:39:42.916 +0100 CET,31517,1418
2022-11-25 11:40:47.643 +0100 CET,30803,1203
2022-11-25 11:41:07.592 +0100 CET,30196,1046
2022-11-25 11:44:47.049 +0100 CET,31004,1260
2022-11-25 11:45:01.939 +0100 CET,31572,1436
2022-11-25 11:46:36.674 +0100 CET,32080,1614
2022-11-25 11:47:46.482 +0100 CET,31446,1395
2022-11-25 11:47:51.469 +0100 CET,30928,1238
2022-11-25 11:48:11.417 +0100 CET,31744,1494
2022-11-25 11:48:21.392 +0100 CET,31079,1282
2022-11-25 11:48:56.296 +0100 CET,31764,1501
2022-11-25 11:49:11.258 +0100 CET,32423,1747
2022-11-25 11:51:50.88 +0100 CET,31744,1494
2022-11-25 11:52:56.688 +0100 CET,31744,1404
2022-11-25 11:53:07.671 +0100 CET,31203,1319
2022-11-25 11:55:07.283 +0100 CET,31744,1494
2022-11-25 11:55:57.146 +0100 CET,32328,1709
2022-11-25 11:56:47.009 +0100 CET,31796,1512
2022-11-25 11:56:51.998 +0100 CET,31281,1343
2022-11-25 11:57:06.959 +0100 CET,30727,1182
2022-11-25 11:57:16.934 +0100 CET,29823,960
2022-11-25 11:58:26.743 +0100 CET,29315,854
2022-11-25 11:59:21.758 +0100 CET,29926,983
2022-11-25 12:00:16.456 +0100 CET,30697,1174
2022-11-25 12:00:21.431 +0100 CET,31393,1378
2022-11-25 12:01:41.257 +0100 CET,32181,1652
2022-11-25 12:02:01.157 +0100 CET,32726,1873
2022-11-25 12:07:20.265 +0100 CET,32207,1662
2022-11-25 12:07:40.212 +0100 CET,31611,1449
2022-11-25 12:08:10.13 +0100 CET,31018,1264
2022-11-25 12:08:25.091 +0100 CET,30229,1054
2022-11-25 12:09:39.935 +0100 CET,29519,895
2022-11-25 12:14:04.267 +0100 CET,28944,784
2022-11-25 12:16:18.76 +0100 CET,28408,693
2022-11-25 12:18:03.468 +0100 CET,29485,888
2022-11-25 12:18:08.457 +0100 CET,31281,1343
2022-11-25 12:18:23.417 +0100 CET,30767,1193
2022-11-25 12:18:28.538 +0100 CET,29254,842
2022-11-25 12:18:33.396 +0100 CET,28402,692
2022-11-25 12:18:38.385 +0100 CET,27709,590
2022-11-25 12:18:58.331 +0100 CET,27177,522
2022-11-25 12:25:57.42 +0100 CET,27716,591
2022-11-25 12:27:26.902 +0100 CET,28433,697
2022-11-25 12:27:36.878 +0100 CET,28999,794
2022-11-25 12:27:46.853 +0100 CET,28482,705
2022-11-25 12:28:06.801 +0100 CET,27938,622
2022-11-25 12:28:31.734 +0100 CET,27332,541
2022-11-25 12:29:01.655 +0100 CET,26600,457
2022-11-25 12:29:51.701 +0100 CET,25889,388
2022-11-25 12:32:36.53 +0100 CET,26628,460
2022-11-25 12:33:16.178 +0100 CET,27152,519
2022-11-25 12:33:50.861 +0100 CET,27665,584
2022-11-25 12:34:25.768 +0100 CET,28222,664
2022-11-25 12:35:00.674 +0100 CET,28774,754
2022-11-25 12:35:35.58 +0100 CET,29295,850
2022-11-25 12:36:10.486 +0100 CET,29837,963
2022-11-25 12:36:40.406 +0100 CET,30414,1100
2022-11-25 12:37:00.353 +0100 CET,31096,1287
2022-11-25 12:37:10.328 +0100 CET,32230,1671
2022-11-25 12:37:20.303 +0100 CET,33249,2113
2022-11-25 12:37:25.293 +0100 CET,34187,2622
2022-11-25 12:37:50.225 +0100 CET,33202,2090
2022-11-25 12:37:55.214 +0100 CET,32285,1692
2022-11-25 12:38:05.189 +0100 CET,31333,1359
2022-11-25 12:38:10.178 +0100 CET,31923,1557
2022-11-25 12:38:15.167 +0100 CET,31049,1273
2022-11-25 12:38:30.128 +0100 CET,32677,1852
2022-11-25 12:38:35.117 +0100 CET,34039,2534
2022-11-25 12:39:10.022 +0100 CET,34546,2848
2022-11-25 12:39:25.176 +0100 CET,33524,2251
2022-11-25 12:39:29.972 +0100 CET,30800,1202
2022-11-25 12:39:34.961 +0100 CET,30026,1006
2022-11-25 12:40:34.795 +0100 CET,31650,1462
2022-11-25 12:40:39.783 +0100 CET,34397,2752
2022-11-25 12:41:04.715 +0100 CET,34934,3114
2022-11-25 12:41:54.578 +0100 CET,32982,1987
2022-11-25 12:42:04.552 +0100 CET,34275,2675
2022-11-25 12:42:09.541 +0100 CET,33763,2378
2022-11-25 12:42:29.489 +0100 CET,34988,3153
2022-11-25 12:43:14.368 +0100 CET,33867,2436
2022-11-25 12:43:19.357 +0100 CET,32682,1854
2022-11-25 12:43:24.346 +0100 CET,31836,1526
2022-11-25 12:43:39.308 +0100 CET,31011,1262
2022-11-25 12:43:49.284 +0100 CET,30430,1104
2022-11-25 12:44:09.233 +0100 CET,29764,947
2022-11-25 12:44:19.208 +0100 CET,29149,822
2022-11-25 12:46:08.9 +0100 CET,29755,945
2022-11-25 12:46:33.831 +0100 CET,30302,1072
2022-11-25 12:47:03.748 +0100 CET,30875,1223
2022-11-25 12:47:13.723 +0100 CET,31393,1378
2022-11-25 12:47:18.712 +0100 CET,32865,1934
2022-11-25 12:47:23.7 +0100 CET,34266,2670
2022-11-25 12:47:28.689 +0100 CET,35309,3395
2022-11-25 12:47:38.664 +0100 CET,33470,2223
2022-11-25 12:47:48.64 +0100 CET,34212,2637
2022-11-25 12:47:48.643 +0100 CET,34212,2637
2022-11-25 12:47:48.653 +0100 CET,34212,2637
2022-11-25 12:47:55.643 +0100 CET,34966,3137
2022-11-25 12:48:05.619 +0100 CET,34230,2648
2022-11-25 12:48:10.607 +0100 CET,34941,3119
2022-11-25 12:48:15.597 +0100 CET,33689,2338
2022-11-25 12:48:20.585 +0100 CET,34280,2679
2022-11-25 12:48:25.575 +0100 CET,33610,2296
2022-11-25 12:48:40.535 +0100 CET,34164,2608
2022-11-25 12:48:50.51 +0100 CET,35449,3506
2022-11-25 12:49:00.484 +0100 CET,33899,2454
2022-11-25 12:49:05.474 +0100 CET,32660,1845
2022-11-25 12:49:10.463 +0100 CET,31647,1461
2022-11-25 12:49:20.577 +0100 CET,31062,1277
2022-11-25 12:49:50.356 +0100 CET,32956,1975
2022-11-25 12:50:05.338 +0100 CET,31587,1441
2022-11-25 12:50:50.192 +0100 CET,32215,1665
2022-11-25 12:51:05.153 +0100 CET,34364,2731
2022-11-25 12:51:10.187 +0100 CET,35170,3288
2022-11-25 12:51:35.074 +0100 CET,35743,3751
2022-11-25 12:52:20.019 +0100 CET,32783,1898
2022-11-25 12:52:24.94 +0100 CET,31709,1482
2022-11-25 12:52:29.93 +0100 CET,31052,1274
2022-11-25 12:52:54.862 +0100 CET,30465,1113
2022-11-25 12:53:19.794 +0100 CET,29908,979
2022-11-25 12:54:34.584 +0100 CET,29310,853
2022-11-25 12:54:54.531 +0100 CET,30221,1052
2022-11-25 12:54:59.519 +0100 CET,30828,1210
2022-11-25 12:55:04.509 +0100 CET,31862,1535
2022-11-25 12:55:19.47 +0100 CET,31143,1301
2022-11-25 12:55:24.459 +0100 CET,29149,822
2022-11-25 12:55:34.435 +0100 CET,28402,692
2022-11-25 12:56:29.284 +0100 CET,29238,839
2022-11-25 12:56:44.245 +0100 CET,30339,1081
2022-11-25 12:57:04.192 +0100 CET,29638,920
2022-11-25 12:57:34.111 +0100 CET,28988,792
2022-11-25 13:00:28.701 +0100 CET,29509,893
2022-11-25 13:01:13.624 +0100 CET,30099,1023
2022-11-25 13:01:23.475 +0100 CET,31137,1299
2022-11-25 13:01:48.408 +0100 CET,30319,1076
2022-11-25 13:02:03.368 +0100 CET,31313,1353
2022-11-25 13:02:08.357 +0100 CET,32136,1635
2022-11-25 13:02:13.346 +0100 CET,31076,1281
2022-11-25 13:02:23.409 +0100 CET,30217,1051
2022-11-25 13:03:03.213 +0100 CET,30730,1183
2022-11-25 13:03:28.146 +0100 CET,31255,1335
2022-11-25 13:03:38.121 +0100 CET,32009,1588
2022-11-25 13:03:53.081 +0100 CET,32834,1920
2022-11-25 13:04:23.001 +0100 CET,33480,2228
2022-11-25 13:04:28.01 +0100 CET,34614,2893
2022-11-25 13:04:32.979 +0100 CET,35793,3795
2022-11-25 13:04:37.968 +0100 CET,36628,4599
2022-11-25 13:04:57.916 +0100 CET,37141,5176
2022-11-25 13:06:37.64 +0100 CET,35233,3336
2022-11-25 13:06:42.629 +0100 CET,33292,2134
2022-11-25 13:07:02.577 +0100 CET,32433,1751
2022-11-25 13:07:17.538 +0100 CET,34414,2762
2022-11-25 13:07:22.527 +0100 CET,33678,2332
2022-11-25 13:07:27.517 +0100 CET,32919,1958
2022-11-25 13:07:32.506 +0100 CET,32167,1647
2022-11-25 13:07:42.482 +0100 CET,31566,1434
2022-11-25 13:09:17.222 +0100 CET,31025,1266
2022-11-25 13:12:11.953 +0100 CET,33454,2215
2022-11-25 13:12:16.73 +0100 CET,32779,1896
2022-11-25 13:12:21.719 +0100 CET,31881,1542
2022-11-25 13:12:41.667 +0100 CET,32936,1966
2022-11-25 13:12:51.642 +0100 CET,33860,2432
2022-11-25 13:12:56.631 +0100 CET,32858,1931
2022-11-25 13:13:01.621 +0100 CET,31912,1553
2022-11-25 13:13:36.527 +0100 CET,33071,2028
2022-11-25 13:13:46.503 +0100 CET,31644,1460
2022-11-25 13:13:56.477 +0100 CET,31059,1276
2022-11-25 13:14:31.384 +0100 CET,31948,1566
2022-11-25 13:14:46.345 +0100 CET,30454,1110
2022-11-25 13:14:51.336 +0100 CET,29886,974
2022-11-25 13:15:06.297 +0100 CET,29290,849
2022-11-25 13:15:36.219 +0100 CET,28705,742
2022-11-25 13:16:31.069 +0100 CET,28176,657
2022-11-25 13:18:10.798 +0100 CET,27657,583
2022-11-25 13:20:45.369 +0100 CET,28216,663
2022-11-25 13:21:30.249 +0100 CET,28740,748
2022-11-25 13:23:54.853 +0100 CET,29300,851
2022-11-25 13:24:24.773 +0100 CET,30069,1016
2022-11-25 13:24:29.763 +0100 CET,30600,1148
2022-11-25 13:24:34.752 +0100 CET,32315,1704
2022-11-25 13:24:39.741 +0100 CET,32890,1945
2022-11-25 13:24:49.716 +0100 CET,34225,2645
2022-11-25 13:24:54.705 +0100 CET,32925,1961
2022-11-25 13:24:59.694 +0100 CET,31170,1309
2022-11-25 13:25:04.683 +0100 CET,30481,1117
2022-11-25 13:26:04.519 +0100 CET,29935,985
2022-11-25 13:28:19.147 +0100 CET,30485,1118
2022-11-25 13:28:24.136 +0100 CET,31066,1278
2022-11-25 13:28:29.126 +0100 CET,34639,2909
2022-11-25 13:28:39.101 +0100 CET,35621,3648
2022-11-25 13:28:44.091 +0100 CET,36355,4319
2022-11-25 13:28:49.08 +0100 CET,37050,5069
2022-11-25 13:28:54.069 +0100 CET,36479,4444
2022-11-25 13:28:59.059 +0100 CET,34760,2992
2022-11-25 13:29:04.047 +0100 CET,31951,1567
2022-11-25 13:29:09.037 +0100 CET,30716,1179
2022-11-25 13:29:19.012 +0100 CET,29922,982
2022-11-25 13:29:28.987 +0100 CET,29154,823
2022-11-25 13:29:48.935 +0100 CET,28616,727
2022-11-25 13:30:19.517 +0100 CET,28096,645
2022-11-25 13:30:43.789 +0100 CET,27552,569
2022-11-25 13:31:03.738 +0100 CET,27008,502
2022-11-25 13:31:38.644 +0100 CET,26212,418
2022-11-25 13:32:43.468 +0100 CET,25491,354
2022-11-25 13:35:33.26 +0100 CET,26233,420
2022-11-25 13:36:27.848 +0100 CET,26990,500
2022-11-25 13:36:57.767 +0100 CET,27521,565
2022-11-25 13:37:27.688 +0100 CET,28096,645
2022-11-25 13:37:57.609 +0100 CET,28646,732
2022-11-25 13:38:27.528 +0100 CET,29165,825
2022-11-25 13:38:52.462 +0100 CET,29727,939
2022-11-25 13:39:02.438 +0100 CET,30274,1065
2022-11-25 13:39:12.413 +0100 CET,32639,1836
2022-11-25 13:39:17.402 +0100 CET,37126,5158
2022-11-25 13:39:32.363 +0100 CET,36379,4343
2022-11-25 13:39:37.352 +0100 CET,33528,2253
2022-11-25 13:39:42.342 +0100 CET,30966,1249
2022-11-25 13:39:47.331 +0100 CET,30266,1063
2022-11-25 13:40:07.278 +0100 CET,29695,932
2022-11-25 13:40:47.17 +0100 CET,29186,829
2022-11-25 13:42:21.904 +0100 CET,30347,1083
2022-11-25 13:42:26.893 +0100 CET,29723,938
2022-11-25 13:42:41.856 +0100 CET,29723,938
2022-11-25 13:42:42.172 +0100 CET,29723,839
2022-11-25 13:44:38.56 +0100 CET,30414,1100
2022-11-25 13:44:43.54 +0100 CET,31499,1412
2022-11-25 13:44:53.515 +0100 CET,32031,1596
2022-11-25 13:45:03.49 +0100 CET,33433,2204
2022-11-25 13:45:13.465 +0100 CET,31971,1574
2022-11-25 13:45:33.413 +0100 CET,31301,1349
2022-11-25 13:46:23.277 +0100 CET,31887,1544
2022-11-25 13:46:28.266 +0100 CET,34436,2777
2022-11-25 13:46:33.255 +0100 CET,37014,5027
2022-11-25 13:46:43.231 +0100 CET,36086,4060
2022-11-25 13:46:48.22 +0100 CET,33129,2055
2022-11-25 13:46:53.209 +0100 CET,34408,2759
2022-11-25 13:46:58.198 +0100 CET,33411,2193
2022-11-25 13:47:08.174 +0100 CET,32039,1599
2022-11-25 13:48:22.971 +0100 CET,32856,1930
2022-11-25 13:48:32.947 +0100 CET,32259,1682
2022-11-25 13:48:47.908 +0100 CET,31674,1470
2022-11-25 13:49:22.91 +0100 CET,31133,1298
2022-11-25 13:50:32.626 +0100 CET,31810,1517
2022-11-25 13:50:42.601 +0100 CET,32592,1816
2022-11-25 13:50:52.577 +0100 CET,33122,2052
2022-11-25 13:51:07.539 +0100 CET,34909,3096
2022-11-25 13:51:12.529 +0100 CET,36653,4626
2022-11-25 13:51:17.518 +0100 CET,38150,6530
2022-11-25 13:51:37.465 +0100 CET,37427,5528
2022-11-25 13:51:42.454 +0100 CET,33730,2360
2022-11-25 13:51:47.665 +0100 CET,32428,1749
2022-11-25 13:51:52.433 +0100 CET,31898,1548
2022-11-25 13:53:32.185 +0100 CET,33421,2198
2022-11-25 13:53:37.148 +0100 CET,35498,3546
2022-11-25 13:53:47.123 +0100 CET,33288,2132
2022-11-25 13:54:02.084 +0100 CET,35342,3421
2022-11-25 13:54:07.115 +0100 CET,33444,2210
2022-11-25 13:54:17.049 +0100 CET,32820,1914
2022-11-25 13:54:37 +0100 CET,32130,1633
2022-11-25 13:55:21.876 +0100 CET,32719,1870
2022-11-25 13:55:26.865 +0100 CET,35650,3672
2022-11-25 13:55:31.854 +0100 CET,33270,2123
2022-11-25 13:55:36.843 +0100 CET,34488,2810
2022-11-25 13:55:41.832 +0100 CET,37263,5324
2022-11-25 13:55:46.823 +0100 CET,33864,2434
2022-11-25 13:55:51.812 +0100 CET,33032,2010
2022-11-25 13:56:01.787 +0100 CET,36995,5005
2022-11-25 13:56:06.776 +0100 CET,38400,6917
2022-11-25 13:56:31.709 +0100 CET,37597,5749
2022-11-25 13:56:36.699 +0100 CET,35786,3789
2022-11-25 13:56:41.688 +0100 CET,36876,4870
2022-11-25 13:56:46.677 +0100 CET,35119,3249
2022-11-25 13:56:51.666 +0100 CET,37662,5836
2022-11-25 13:57:01.641 +0100 CET,36728,4707
2022-11-25 13:57:06.63 +0100 CET,35033,3186
2022-11-25 13:57:11.619 +0100 CET,34132,2589
2022-11-25 13:57:16.609 +0100 CET,33185,2082
2022-11-25 13:57:21.598 +0100 CET,33945,2480
2022-11-25 13:57:26.587 +0100 CET,36556,4524
2022-11-25 13:57:36.563 +0100 CET,37336,5414
2022-11-25 13:57:41.552 +0100 CET,35263,3359
2022-11-25 13:57:46.541 +0100 CET,33288,2132
2022-11-25 13:57:51.53 +0100 CET,32009,1588
2022-11-25 13:58:01.505 +0100 CET,31236,1329
2022-11-25 13:58:16.467 +0100 CET,30645,1160
2022-11-25 14:00:01.458 +0100 CET,30044,1010
2022-11-25 14:00:41.559 +0100 CET,29509,893
2022-11-25 14:02:16.88 +0100 CET,30473,1115
2022-11-25 14:02:30.772 +0100 CET,29886,974
2022-11-25 14:02:56.12 +0100 CET,29305,852
2022-11-25 14:04:15.553 +0100 CET,28780,755
2022-11-25 14:06:25.13 +0100 CET,28235,666
2022-11-25 14:15:28.802 +0100 CET,28745,749
2022-11-25 14:18:53.066 +0100 CET,28203,661
2022-11-25 14:19:57.89 +0100 CET,27679,586
2022-11-25 14:20:57.729 +0100 CET,27119,515
2022-11-25 14:27:41.669 +0100 CET,27789,601
2022-11-25 14:27:51.601 +0100 CET,30158,1037
2022-11-25 14:28:01.577 +0100 CET,32480,1770
2022-11-25 14:28:06.567 +0100 CET,30057,1013
2022-11-25 14:28:11.556 +0100 CET,29305,852
2022-11-25 14:28:26.519 +0100 CET,28768,753
2022-11-25 14:28:41.481 +0100 CET,28189,659
2022-11-25 14:28:51.458 +0100 CET,27529,566
2022-11-25 14:29:46.639 +0100 CET,26804,479
2022-11-25 14:33:55.632 +0100 CET,27316,539
2022-11-25 14:34:55.471 +0100 CET,27847,609
2022-11-25 14:35:20.406 +0100 CET,28580,721
2022-11-25 14:35:30.381 +0100 CET,30738,1185
2022-11-25 14:35:35.37 +0100 CET,32737,1878
2022-11-25 14:35:40.361 +0100 CET,37140,5175
2022-11-25 14:35:45.35 +0100 CET,36474,4439
2022-11-25 14:35:50.339 +0100 CET,31499,1412
2022-11-25 14:35:55.328 +0100 CET,30270,1064
2022-11-25 14:36:05.305 +0100 CET,29667,926
2022-11-25 14:36:20.267 +0100 CET,30442,1107
2022-11-25 14:36:30.242 +0100 CET,34367,2733
2022-11-25 14:36:40.218 +0100 CET,36555,4523
2022-11-25 14:36:45.207 +0100 CET,33786,2391
2022-11-25 14:36:50.197 +0100 CET,31741,1493
2022-11-25 14:36:55.187 +0100 CET,30504,1123
2022-11-25 14:37:30.094 +0100 CET,34861,3062
2022-11-25 14:37:35.086 +0100 CET,38330,6806
2022-11-25 14:37:35.089 +0100 CET,38330,6806
2022-11-25 14:37:35.151 +0100 CET,38330,6807
2022-11-25 14:37:47.076 +0100 CET,37513,5639
2022-11-25 14:37:52.066 +0100 CET,31674,1470
2022-11-25 14:37:57.055 +0100 CET,29727,939
2022-11-25 14:38:26.977 +0100 CET,35333,3414
2022-11-25 14:38:31.967 +0100 CET,34778,3004
2022-11-25 14:38:36.956 +0100 CET,30723,1181
2022-11-25 14:38:41.946 +0100 CET,29886,974
2022-11-25 14:38:51.922 +0100 CET,33200,2089
2022-11-25 14:38:56.911 +0100 CET,38277,6724
2022-11-25 14:39:11.874 +0100 CET,37278,5342
2022-11-25 14:39:16.864 +0100 CET,35451,3508
2022-11-25 14:39:21.854 +0100 CET,31062,1277
2022-11-25 14:39:36.816 +0100 CET,32292,1695
2022-11-25 14:39:41.804 +0100 CET,36227,4194
2022-11-25 14:39:46.795 +0100 CET,38397,6912
2022-11-25 14:40:21.703 +0100 CET,32238,1674
2022-11-25 14:40:26.693 +0100 CET,30489,1119
2022-11-25 14:40:31.698 +0100 CET,32456,1760
2022-11-25 14:40:51.631 +0100 CET,36192,4160
2022-11-25 14:40:56.621 +0100 CET,38166,6554
2022-11-25 14:41:01.61 +0100 CET,34605,2887
2022-11-25 14:41:06.6 +0100 CET,31160,1306
2022-11-25 14:41:16.576 +0100 CET,36633,4605
2022-11-25 14:41:21.565 +0100 CET,38056,6390
2022-11-25 14:41:26.555 +0100 CET,37471,5585
2022-11-25 14:41:31.545 +0100 CET,36710,4687
2022-11-25 14:41:41.521 +0100 CET,36094,4067
2022-11-25 14:41:46.51 +0100 CET,35176,3292
2022-11-25 14:41:51.5 +0100 CET,33431,2203
2022-11-25 14:41:56.489 +0100 CET,32292,1695
2022-11-25 14:42:01.479 +0100 CET,31514,1417
2022-11-25 14:42:21.428 +0100 CET,32463,1763
2022-11-25 14:42:26.417 +0100 CET,37031,5047
2022-11-25 14:42:31.407 +0100 CET,38405,6925
2022-11-25 14:42:46.369 +0100 CET,37338,5416
2022-11-25 14:42:51.358 +0100 CET,38574,7199
2022-11-25 14:43:06.321 +0100 CET,37265,5326
2022-11-25 14:43:11.312 +0100 CET,31915,1554
2022-11-25 14:43:16.301 +0100 CET,30375,1090
2022-11-25 14:43:51.209 +0100 CET,29791,953
2022-11-25 14:44:26.118 +0100 CET,31130,1297
2022-11-25 14:44:36.094 +0100 CET,32463,1763
2022-11-25 14:44:41.084 +0100 CET,31110,1291
2022-11-25 14:45:01.033 +0100 CET,31691,1476
2022-11-25 14:45:06.022 +0100 CET,34793,3014
2022-11-25 14:45:11.012 +0100 CET,37373,5460
2022-11-25 14:45:16.002 +0100 CET,38503,7083
2022-11-25 14:45:45.923 +0100 CET,33114,2048
2022-11-25 14:45:50.913 +0100 CET,30150,1035
2022-11-25 14:46:00.888 +0100 CET,29490,889
2022-11-25 14:46:25.824 +0100 CET,31685,1474
2022-11-25 14:46:30.813 +0100 CET,30204,1048
2022-11-25 14:46:35.803 +0100 CET,29186,829
2022-11-25 14:48:45.449 +0100 CET,31380,1374
2022-11-25 14:48:50.438 +0100 CET,32036,1598
2022-11-25 14:48:55.428 +0100 CET,30885,1226
2022-11-25 14:49:00.417 +0100 CET,34950,3125
2022-11-25 14:49:05.406 +0100 CET,37542,5677
2022-11-25 14:49:15.382 +0100 CET,32009,1588
2022-11-25 14:49:20.372 +0100 CET,29490,889
2022-11-25 14:49:30.349 +0100 CET,28797,758
2022-11-25 14:49:55.282 +0100 CET,28281,673
2022-11-25 14:51:35.642 +0100 CET,32876,1939
2022-11-25 14:51:40 +0100 CET,35343,3421
2022-11-25 14:51:49.977 +0100 CET,31566,1434
2022-11-25 14:51:54.966 +0100 CET,28734,747
2022-11-25 14:51:59.956 +0100 CET,28196,660
2022-11-25 14:52:39.852 +0100 CET,27687,587
2022-11-25 14:54:59.503 +0100 CET,28196,660
2022-11-25 14:57:09.123 +0100 CET,27672,585
2022-11-25 15:00:23.79 +0100 CET,28345,683
2022-11-25 15:00:33.574 +0100 CET,29217,835
2022-11-25 15:00:38.563 +0100 CET,30454,1110
2022-11-25 15:00:43.553 +0100 CET,33169,2074
2022-11-25 15:00:48.555 +0100 CET,31677,1471
2022-11-25 15:00:53.532 +0100 CET,30550,1135
2022-11-25 15:00:58.522 +0100 CET,29596,911
2022-11-25 15:01:08.498 +0100 CET,28183,658
2022-11-25 15:01:18.475 +0100 CET,27582,573
2022-11-25 15:06:32.626 +0100 CET,28203,661
2022-11-25 15:06:42.602 +0100 CET,28780,755
2022-11-25 15:06:47.591 +0100 CET,29736,941
2022-11-25 15:06:52.581 +0100 CET,32502,1779
2022-11-25 15:06:57.571 +0100 CET,33794,2395
2022-11-25 15:07:02.56 +0100 CET,36354,4318
2022-11-25 15:07:12.536 +0100 CET,37211,5260
2022-11-25 15:07:22.513 +0100 CET,36528,4495
2022-11-25 15:07:32.489 +0100 CET,33264,2120
2022-11-25 15:07:37.479 +0100 CET,31793,1511
2022-11-25 15:07:42.469 +0100 CET,32993,1992
2022-11-25 15:07:47.459 +0100 CET,35324,3406
2022-11-25 15:07:57.436 +0100 CET,33345,2160
2022-11-25 15:08:02.426 +0100 CET,31998,1584
2022-11-25 15:08:07.418 +0100 CET,29908,979
2022-11-25 15:08:12.407 +0100 CET,28960,787
2022-11-25 15:08:22.384 +0100 CET,28395,691
2022-11-25 15:09:22.5 +0100 CET,28966,788
2022-11-25 15:09:32.202 +0100 CET,29713,936
2022-11-25 15:09:37.195 +0100 CET,32982,1987
2022-11-25 15:09:42.185 +0100 CET,35172,3289
2022-11-25 15:09:47.183 +0100 CET,34602,2885
2022-11-25 15:09:57.159 +0100 CET,33208,2093
2022-11-25 15:10:07.135 +0100 CET,34313,2699
2022-11-25 15:10:12.128 +0100 CET,36036,4013
2022-11-25 15:10:17.118 +0100 CET,36904,4901
2022-11-25 15:10:27.094 +0100 CET,34647,2915
2022-11-25 15:10:32.088 +0100 CET,30832,1211
2022-11-25 15:10:37.077 +0100 CET,29591,910
2022-11-25 15:10:52.039 +0100 CET,28971,789
2022-11-25 15:11:36.923 +0100 CET,30664,1165
2022-11-25 15:11:41.913 +0100 CET,29676,928
2022-11-25 15:11:46.903 +0100 CET,31329,1358
2022-11-25 15:11:51.894 +0100 CET,35139,3264
2022-11-25 15:11:56.883 +0100 CET,37189,5234
2022-11-25 15:13:01.789 +0100 CET,36673,4647
2022-11-25 15:13:11.69 +0100 CET,37443,5549
2022-11-25 15:14:06.546 +0100 CET,34602,2885
2022-11-25 15:14:11.535 +0100 CET,31355,1366
2022-11-25 15:14:16.526 +0100 CET,30727,1182
2022-11-25 15:14:41.463 +0100 CET,32336,1712
2022-11-25 15:14:46.452 +0100 CET,34728,2970
2022-11-25 15:14:51.442 +0100 CET,37322,5396
2022-11-25 15:15:01.422 +0100 CET,34853,3056
2022-11-25 15:15:06.417 +0100 CET,32649,1840
2022-11-25 15:15:21.379 +0100 CET,36173,4142
2022-11-25 15:15:26.369 +0100 CET,37599,5752
2022-11-25 15:15:51.306 +0100 CET,34215,2639
2022-11-25 15:16:01.283 +0100 CET,36845,4835
2022-11-25 15:16:11.26 +0100 CET,35466,3520
2022-11-25 15:16:16.253 +0100 CET,34107,2574
2022-11-25 15:16:21.243 +0100 CET,35183,3298
2022-11-25 15:16:26.233 +0100 CET,31677,1471
2022-11-25 15:16:31.223 +0100 CET,30137,1032
2022-11-25 15:16:51.174 +0100 CET,29629,918
2022-11-25 15:18:00.991 +0100 CET,30217,1051
2022-11-25 15:18:05.98 +0100 CET,35617,3644
2022-11-25 15:18:10.97 +0100 CET,37303,5373
2022-11-25 15:20:06.704 +0100 CET,36027,4005
2022-11-25 15:20:10.661 +0100 CET,35292,3381
2022-11-25 15:20:30.613 +0100 CET,34128,2586
2022-11-25 15:20:35.728 +0100 CET,33086,2035
2022-11-25 15:20:40.593 +0100 CET,30800,1202
2022-11-25 15:20:45.587 +0100 CET,30069,1016
2022-11-25 15:21:55.566 +0100 CET,33301,2138
2022-11-25 15:22:00.397 +0100 CET,36497,4463
2022-11-25 15:22:05.387 +0100 CET,37275,5338
2022-11-25 15:22:10.398 +0100 CET,36474,4439
2022-11-25 15:22:15.367 +0100 CET,35248,3347
2022-11-25 15:22:25.344 +0100 CET,36500,4466
2022-11-25 15:22:30.335 +0100 CET,37162,5201
2022-11-25 15:22:50.286 +0100 CET,32510,1782
2022-11-25 15:22:55.276 +0100 CET,30229,1054
2022-11-25 15:23:10.239 +0100 CET,33659,2322
2022-11-25 15:23:15.229 +0100 CET,35948,3933
2022-11-25 15:23:25.206 +0100 CET,37124,5156
2022-11-25 15:23:35.183 +0100 CET,36575,4544
2022-11-25 15:23:40.173 +0100 CET,33397,2186
2022-11-25 15:23:45.167 +0100 CET,30095,1022
2022-11-25 15:23:50.161 +0100 CET,29581,908
2022-11-25 15:23:55.151 +0100 CET,30839,1213
2022-11-25 15:24:00.141 +0100 CET,32809,1909
2022-11-25 15:24:05.131 +0100 CET,35264,3360
2022-11-25 15:24:10.122 +0100 CET,36682,4657
2022-11-25 15:24:35.059 +0100 CET,37192,5237
2022-11-25 15:25:39.891 +0100 CET,35300,3388
2022-11-25 15:25:44.881 +0100 CET,34223,2644
2022-11-25 15:25:49.872 +0100 CET,35133,3260
2022-11-25 15:25:54.862 +0100 CET,36318,4283
2022-11-25 15:25:59.852 +0100 CET,33566,2272
2022-11-25 15:26:04.841 +0100 CET,31881,1542
2022-11-25 15:26:09.831 +0100 CET,33478,2227
2022-11-25 15:26:14.821 +0100 CET,36146,4116
